Listing ID,Operator,Location,County,ST,API Number,State ID,Latitude,Longitude,Section,Township,Range,Volume,API,Quality,Price Component(s),Bid Amount,Term Start,Term Duration,Evergreen,Royalty Distributions,Title Transfer,General Terms and Conditions,Miscellaneous
346883,"Bonanza Creek Energy Resources, LLC",Bodcaw I 2,Lafayette,AR,03-073-11452,,33.23816,-93.51372,29,17S,23W,11.26,44.01,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 39436
346917,"Bonanza Creek Energy Resources, LLC",Bodcaw D 1,Lafayette,AR,03-073-10266,,33.23797,-93.51062,29,17S,23W,11.35,44.71,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 23997
346951,"Bonanza Creek Energy Resources, LLC",Bodcaw N 3,Lafayette,AR,03-073-11492,,33.24163,-93.50711,29,17S,23W,11.61,44.18,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 45933
346985,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 102,Columbia,AR,03-027-12081,,33.18282,-93.38062,15,18S,22W,11.62,44.08,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47945
347019,"Bonanza Creek Energy Resources, LLC",Heritage Energy 6,Columbia,AR,03-027-12068,,33.17391,-93.30683,17,18S,21W,11.64,45.07,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47838
347053,"Bonanza Creek Energy Resources, LLC",Cassie McWilliams 5,Columbia,AR,03-027-11830,,33.17548,-93.3312,13,18S,22W,11.66,43.75,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44693
347087,"Bonanza Creek Energy Resources, LLC",Snider-Wise A 6,Columbia,AR,03-027-11883,,33.16274,-93.30358,20,18S,21W,11.69,45.33,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45768
347121,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 92,Columbia,AR,03-027-11993,,33.18578,-93.37356,10,18S,22W,11.71,42.61,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47226
347155,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 100,Columbia,AR,03-027-12074,,33.18071,-93.37939,15,18S,22W,11.74,41.9,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47884
347189,"Bonanza Creek Energy Resources, LLC",McWilliams 3,Columbia,AR,03-027-11786,,33.17672,-93.30534,17,18S,21W,11.79,45.49,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43559
347223,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 72,Columbia,AR,03-027-11935,,33.18307,-93.35598,14,18S,22W,11.82,39.84,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46600
347257,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 82,Columbia,AR,03-027-11963,,33.17754,-93.35043,14,18S,22W,11.91,43.15,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46864
347291,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 96,Columbia,AR,03-027-12065,,33.18742,-93.37142,10,18S,22W,12.16,41.82,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47804
347325,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 32,Columbia,AR,03-027-10616,,33.17884,-93.34913,14,18S,22W,12.22,41.25,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 24900
347359,"Bonanza Creek Energy Resources, LLC",JH Nipper 2,Columbia,AR,03-027-12041,,33.17682,-93.284946,16,18S,21W,12.27,44.67,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47526
347393,"Bonanza Creek Energy Resources, LLC",Jeff Hunt 5,Columbia,AR,03-027-12054,,33.18721,-93.35692,11,18S,22W,12.49,43.35,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47649
347427,"Bonanza Creek Energy Resources, LLC",James Lime Unit 26,Lafayette,AR,03-073-10348,,33.23478,-93.5222,30,17S,23W,12.68,40.12,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 24412
347461,"Bonanza Creek Energy Resources, LLC",Bodcaw M 2,Lafayette,AR,03-073-11495,,33.24552,-93.51558,29,17S,23W,12.69,42.04,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 46189
347495,"Bonanza Creek Energy Resources, LLC",Willis 9,Columbia,AR,03-027-11901,,33.16937,-93.3069,17,18S,21W,12.82,42.51,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46053
347529,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 80,Columbia,AR,03-027-11961,,33.17831,-93.34789,14,18S,22W,12.9,43.55,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46846
347563,"Bonanza Creek Energy Resources, LLC",Willis B 7,Columbia,AR,03-027-11981,,33.16902,-93.2971,17,18S,21W,12.97,46.12,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47078
347597,"Bonanza Creek Energy Resources, LLC",Bodcaw N 2,Lafayette,AR,03-073-11485,,33.2383,-93.50497,29,17S,23W,13.02,43.91,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 45254
347631,"Bonanza Creek Energy Resources, LLC",Phillips-Nipper 6,Columbia,AR,03-027-12089,,33.17789,-93.32637,18,18S,21W,13.5,44.02,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47984
347665,"Bonanza Creek Energy Resources, LLC",Jeff Hunt 4,Columbia,AR,03-027-11890,,33.18863,-93.35938,11,18S,22W,13.52,46.79,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45868
347699,"Bonanza Creek Energy Resources, LLC",Caldwell-McWilliams A 6,Columbia,AR,03-027-11841,,33.17017,-93.3314,13,18S,22W,14.36,44.45,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45006
347733,"Bonanza Creek Energy Resources, LLC",P E Nipper 7-14,Columbia,AR,03-027-12034,,33.1749,-93.35461,14,18S,22W,14.38,44.08,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47451
347767,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 103,Columbia,AR,03-027-12084,,33.18174,-93.39195,16,18S,22W,14.39,43.19,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47964
347801,"Bonanza Creek Energy Resources, LLC",Link-Warnock 4,Columbia,AR,03-027-12093,,33.16893,-93.2697,15,18S,21W,14.72,46.34,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47991
347835,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 99,Columbia,AR,03-027-12073,,33.18073,-93.3793,15,18S,22W,15.15,42.42,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47883
347869,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 40,Columbia,AR,03-027-11769,,33.17601,-93.3634,14,18S,22W,15.18,43.08,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 42740
347903,"Bonanza Creek Energy Resources, LLC",Willis B 8,Columbia,AR,03-027-12077,,33.17079,-93.29939,17,18S,21W,15.29,44.11,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47925
347937,"Bonanza Creek Energy Resources, LLC",Brewer-Warnock 7,Columbia,AR,03-027-11894,,33.16709,-93.27612,22,18S,21W,15.31,45.93,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45904
347971,"Bonanza Creek Energy Resources, LLC",Formby 8,Columbia,AR,03-027-11898,,33.18124,-93.34042,13,18S,22W,15.41,47.68,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46030
348005,"Bonanza Creek Energy Resources, LLC",Willis 11,Columbia,AR,03-027-11976,,33.16903,-93.30446,17,18S,21W,15.67,45.36,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47048
348039,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 106,Columbia,AR,03-027-12090,,33.18734,-93.37099,10,18S,22W,15.72,44.02,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47985
348073,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 86,Columbia,AR,03-027-11982,,33.17427,-93.36169,14,18S,22W,15.86,44.28,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47108
348107,"Bonanza Creek Energy Resources, LLC",Brewer-Warnock 10,Columbia,AR,03-027-12048,,33.16928,-93.26985,15,18S,21W,16.09,45.57,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47632
348141,"Bonanza Creek Energy Resources, LLC",Dodson 4,Columbia,AR,03-027-12075,,33.15985,-93.29933,20,18S,21W,16.33,45.15,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit 47893
348175,"Bonanza Creek Energy Resources, LLC",Phillips-Nipper 3,Columbia,AR,03-027-11796,,33.17908,-93.32867,18,18S,21W,16.9,43.51,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43764
348209,"Bonanza Creek Energy Resources, LLC",Brewer-Warnock 8,Columbia,AR,03-027-11902,,33.16606,-93.27374,22,18S,21W,17.07,44.82,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46074
348243,"Bonanza Creek Energy Resources, LLC",Bodcaw A 2,Lafayette,AR,03-073-10204,,33.23217,-93.4965,28,17S,23W,17.31,32.19,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 22749
348277,"Bonanza Creek Energy Resources, LLC",McKamie Patton A Unit 8,Lafayette,AR,03-073-01075,,33.22788,-93.49558,33,17S,23W,17.31,67.14,Sweet,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; RVP 12 (At or below 0.2% Sulphur � sample can be taken but cannot be a contingency past the 1/30/18 bid deadline); Field Name: McKamie Patton; Permit: 7750
348311,"Bonanza Creek Energy Resources, LLC",Willis B 1,Columbia,AR,03-027-10157,,33.16986,-93.29761,17,18S,21W,18.14,46.16,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 22451
348345,"Bonanza Creek Energy Resources, LLC",Heritage Energy 2,Columbia,AR,03-027-11744,,33.17313,-93.31187,17,18S,21W,19.58,45.72,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 40516
348379,"Bonanza Creek Energy Resources, LLC",Dodson 3,Columbia,AR,03-027-12001,,33.15986,-93.29845,20,18S,21W,19.6,45.53,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47278
348413,"Bonanza Creek Energy Resources, LLC",Smith-Souter 7,Columbia,AR,03-027-11966,,33.16611,-93.29501,21,18S,21W,20.14,46.24,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46886
348447,"Bonanza Creek Energy Resources, LLC",Williamson GT 2,Columbia,AR,03-027-11885,,33.16769,-93.3317,24,18S,22W,20.26,42.88,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45794
348481,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 58,Columbia,AR,03-027-11855,,33.18275,-93.37552,15,18S,22W,25.07,42.93,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45328
348515,"Bonanza Creek Energy Resources, LLC",Bodcaw D 2,Lafayette,AR,03-073-11417,,33.23677,-93.51068,29,17S,23W,26.21,44.71,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 37668
348549,"Bonanza Creek Energy Resources, LLC",McWilliams 6,Columbia,AR,03-027-11915,,33.17734,-93.30483,17,18S,21W,28.58,44.8,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46386
348583,"Bonanza Creek Energy Resources, LLC",Snider Estate 1,Columbia,AR,03-027-10242,,33.1631,-93.28102,21,18S,21W,57.06,31.9,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 22916
